,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis,localJitter,localAbsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,envelopeMean,envelopeStd,age
29.wav,-492.464599609375,53.54433822631836,7.527503967285156,39.627647399902344,-3.352834701538086,18.23176383972168,-14.155312538146973,3.2581424713134766,-5.538403511047363,-5.950984001159668,5.784598350524902,-6.106332778930664,4.5884504318237305,-1.7367665767669678,21.99068832397461,0.24875679927474403,0.23404481875581318,3101.2266056390245,2712.3898157804138,1106.2563027238966,684.0738682298279,16.996355497170722,6.941383142238836,0.09427811950445175,0.272098571062088,4122.297788235922,2915.9496502235074,249696.15625,342218.6875,2359.588310580205,2976.065053061007,3709.8475329298208,4414.135158916382,1.7025425434112549,-6.59039433230646e-05,0.035944171249866486,0.0012919834116473794,-0.14030306041240692,15.699342727661133,0.015659865942022375,7.106383656644281e-05,0.00594688783557659,0.005917139347207354,0.01784066350672977,0.13801772858947708,1.2838712416797728,0.03606835752199926,0.05814454538514368,0.16874896582280202,0.10820507256599778,0.025703970342874527,0.04385518282651901,19.0
30.wav,-447.5823059082031,115.47566223144531,28.509958267211914,31.524065017700195,18.675512313842773,0.977467954158783,-1.6782552003860474,1.2774523496627808,0.6879538297653198,3.119570732116699,-4.886254787445068,1.2163251638412476,3.3018758296966553,-3.5595126152038574,1.4757070541381836,0.06303553427419355,0.062260118776095386,1450.360140852666,894.5992812294654,1887.4190195547346,635.2220917666315,19.60066760217304,7.074727683519673,0.0028108954429626465,0.01099343691021204,2668.9016034526207,1800.1114538925003,20035.4296875,943.0536499023438,396.6277091733871,714.0688004032259,1883.634308845766,3589.0987273185483,1.9131669998168945,-0.0005778019549325109,0.029953867197036743,0.00089723413111642,0.4345422089099884,5.199393272399902,0.011414297176901938,5.16934773902248e-05,0.003759161919819896,0.004686176369238733,0.011277485759459688,0.12058129959552526,1.07077277412886,0.041165442089471004,0.07373740689444394,0.12576860767362524,0.123496326268413,0.028190823271870613,0.03162403404712677,17.0
31.wav,-505.3817138671875,59.37400436401367,4.650524139404297,20.549312591552734,-11.124308586120605,-6.580878734588623,-30.923845291137695,-3.049501419067383,-14.7308931350708,-11.32809066772461,-2.9499576091766357,-2.4157025814056396,-3.8613204956054688,-4.472152233123779,19.681320190429688,0.21487738941805845,0.2020967710810614,2556.824705567866,2252.653115621292,1118.0651252333025,742.3817394225501,25.39951786539016,8.056709864069077,0.021722877398133278,0.12995794415473938,3544.392207072025,2641.1387756017148,199638.6875,227864.703125,1871.5904920733299,2416.304108494259,3170.8091146512916,3858.871377136613,1.4804110527038574,-7.015378287178464e-07,0.02863920107483864,0.0008202038588933647,-0.5114023089408875,13.114419937133789,0.017108766138797204,4.066944532231164e-05,0.008032770616670869,0.008168933754565106,0.024098311850012606,0.12574791769679072,1.1543371852688473,0.04599644043623215,0.07086148280368991,0.13424545139029156,0.13798932130869646,0.02270754985511303,0.033537667244672775,44.0
32.wav,-499.16668701171875,91.81976318359375,23.873125076293945,57.231204986572266,12.380406379699707,-5.5272417068481445,0.29989898204803467,-11.748211860656738,5.014206886291504,-3.718961715698242,1.2381715774536133,3.46879506111145,-12.895480155944824,7.932912826538086,1.471307635307312,0.12421875,0.16442905712020442,2080.934961748287,1880.4050280271588,1949.6425781833093,707.1514059812536,21.02496715781782,5.378872562978577,0.002710580825805664,0.006398332770913839,3735.041748046875,2827.710150942981,12753.6533203125,1491.8385009765625,785.423583984375,1527.027099609375,2800.070068359375,4579.573974609375,2.193950891494751,-0.00030845432775095105,0.018301308155059814,0.0003349378821440041,0.8146390318870544,7.587135314941406,0.011458561650757954,4.889393884566918e-05,0.00430263451190024,0.004678883849868161,0.012907903535700718,0.08569799653449899,0.9035177662768695,0.023530564844678015,0.03488009156519886,0.07775780311284047,0.07059169453403405,0.017375899478793144,0.019184602424502373,20.0
33.wav,-426.9118347167969,93.59822845458984,27.409286499023438,34.439151763916016,2.9623026847839355,-3.9998958110809326,1.361453652381897,-3.8170289993286133,1.2023508548736572,-4.589231491088867,-14.622689247131348,7.542547702789307,-0.7657507061958313,-10.270218849182129,1.1964308023452759,0.06909544076492537,0.03496252664105848,2018.0060096823804,755.71916873401,2364.8999722475937,539.4881682751674,20.592550584388363,5.430233658893838,0.004531894810497761,0.006517173256725073,4179.530448344216,2237.2960145011843,11470.224609375,3707.7958984375,415.39798565764926,1152.9905404617537,2676.705704874067,5374.623221781716,2.4145262241363525,-0.0004821268084924668,0.020362259820103645,0.00041462163790129125,0.16100263595581055,3.566354751586914,0.01329016326120478,5.1818213676921586e-05,0.004583790073212341,0.005547335679983028,0.013751370219637023,0.09085225759713117,0.8881685221172122,0.02243230142135084,0.038718663245147555,0.08540544263658895,0.06729690426405252,0.02038380317389965,0.020346403121948242,16.0
34.wav,-476.98291015625,63.26905822753906,10.392151832580566,66.05532836914062,14.817679405212402,-14.720864295959473,-2.936464309692383,-9.142300605773926,-8.049542427062988,-6.531543254852295,-14.142192840576172,0.5514645576477051,0.023311909288167953,-7.336726188659668,1.2051303386688232,0.13023158482142858,0.13963544068382752,2415.1991364635874,1968.7914417748218,1716.908395435893,810.8210732281852,19.989664239008334,7.293228066730381,0.0017585970927029848,0.003467704402282834,4204.2724609375,2924.8093532722464,5823.72705078125,6913.9326171875,1200.5615234375,2046.337890625,3398.14453125,4744.140625,2.2460696697235107,-0.00032992297201417387,0.022498352453112602,0.0005061758565716445,0.0883096382021904,6.358956336975098,0.013194560324293628,3.342110058664586e-05,0.006327573378639307,0.006068839411177383,0.01898272013591792,0.08475363004193355,0.7977228069204918,0.0257958814354616,0.03496109903709162,0.08212200860759963,0.0773876443063848,0.02207985706627369,0.02291157655417919,18.0
35.wav,-381.391357421875,110.04338836669922,33.19567108154297,65.83922576904297,18.493810653686523,-3.878051280975342,-4.145840644836426,-17.451004028320312,-3.9800448417663574,2.9896159172058105,-4.680534839630127,6.517944812774658,-14.325562477111816,-1.4236406087875366,2.4259796142578125,0.05283203125,0.0354883892301792,1574.9437168230163,866.1313222821924,1983.7772732163542,702.575501366387,20.97475975222315,5.276454009635142,0.0011057478841394186,0.0020241078455001116,3395.7861328125,2132.9223918854327,57885.15234375,8487.986328125,374.87349076704544,773.0419921875,2160.3675426136365,4141.813742897727,2.1897854804992676,-0.0007856045267544687,0.05620816349983215,0.0031593574676662683,0.38242608308792114,12.453598976135254,0.02062560587759842,0.00010533552894166673,0.008375282110968975,0.009512392636003387,0.025125846332906925,0.10412669337010998,1.079721090783781,0.025073692028877437,0.05141372781827873,0.11673457075957336,0.07522107608663231,0.0490904338657856,0.0625256821513176,23.0
36.wav,-486.1980895996094,51.1183967590332,6.2887725830078125,7.015101432800293,-8.560723304748535,-8.134271621704102,-18.1980037689209,-17.45526123046875,-17.34407615661621,-9.516022682189941,-8.050921440124512,-5.6407365798950195,-13.302000999450684,-5.189912796020508,24.999221801757812,0.20698834662656904,0.213282459752177,2858.9197644412257,2600.81017127568,1261.4189269738893,789.5769392577951,22.64559135312081,7.794493260875019,0.06926614791154861,0.24796351790428162,4046.2825759185407,3193.6586582004097,162559.8125,355078.34375,2002.4865314052693,2738.5346608181876,3540.702787902066,4389.698874501503,2.115407705307007,-1.0900772622335353e-06,0.03435678780078888,0.001180388848297298,0.6254395842552185,15.383609771728516,0.012362852761523269,2.827455351431948e-05,0.005235268641874666,0.005634644639566672,0.015705805925623997,0.08912343824523644,0.8603754022665848,0.02955500231986156,0.04258983840842197,0.08129021556965979,0.08866500695958468,0.028280701488256454,0.03950924053788185,51.0
37.wav,-504.7433776855469,62.09682846069336,11.364724159240723,16.39859962463379,0.9041602611541748,-8.796928405761719,-24.18193817138672,-11.249760627746582,-17.31220054626465,-19.164213180541992,-11.86976432800293,-8.326948165893555,-4.673837661743164,-3.342088460922241,18.618444442749023,0.18409621001588022,0.20271824363801028,2105.7620811516763,2215.315523399934,1023.177616040895,713.3760235875777,26.986314403259946,8.648788591187246,0.04081176966428757,0.17164267599582672,3021.419086213986,2792.469128061995,379860.1875,37030.69921875,1434.2051206612975,1928.8239688492513,2595.366490081953,3329.400557225499,0.9624477624893188,-2.115644903710745e-08,0.024544833227992058,0.0006024488830007613,-0.2733362019062042,14.561349868774414,0.020803810984488167,5.9709612593433954e-05,0.009826892120936416,0.010936509242527558,0.029480676362809245,0.13067882338887563,1.2179859495457732,0.049724182640585375,0.06682596727816399,0.12186358290804145,0.14917254792175613,0.020092202350497246,0.028305498883128166,60.0
38.wav,-462.8326721191406,67.57587432861328,2.737443685531616,15.239120483398438,5.574682712554932,4.103093147277832,5.798957824707031,1.1356693506240845,3.3264856338500977,1.333555817604065,-1.7636926174163818,-1.9001671075820923,-4.362612724304199,-3.8457181453704834,5.766341686248779,0.2419036155523256,0.301492736935447,3495.833914936145,3468.964224007541,1284.1074751506924,902.91853079379,16.175815604576993,5.754924848772962,0.31460657715797424,0.45307621359825134,4556.8389182867,3789.387517205739,248060.875,46554.546875,2869.29931640625,3370.822640352471,4061.1996672874275,4944.3739780159885,0.9954186081886292,-0.00022955384338274598,0.06122704595327377,0.0037487512454390526,0.44565483927726746,15.148534774780273,0.017953771907436807,7.934151584035125e-05,0.006420207166228386,0.007426643980362642,0.019260621498685158,0.10673777142890675,1.2387474882395002,0.039936854074307485,0.05857502534947785,0.09429781771198471,0.11981056222292245,0.03856252506375313,0.07752732187509537,28.0
39.wav,-513.7030639648438,44.70859909057617,31.066722869873047,20.291980743408203,15.689340591430664,0.4966598153114319,-12.479211807250977,-4.776053428649902,-9.888778686523438,-10.106060028076172,-2.5689311027526855,-1.4432803392410278,-3.9978156089782715,-2.232738971710205,19.393722534179688,0.17917600604670558,0.21059241721797087,2306.381562550485,2632.7742492878133,1143.7009690066216,922.088227535488,19.750916656282143,6.884984764195705,0.09952215850353241,0.28524211049079895,3330.193374035655,3432.51770618065,435567.71875,47310.5390625,1598.8448218567557,2136.698978478159,2798.6698713771893,3703.92644912427,1.3205006122589111,-3.190431243638159e-07,0.02685941569507122,0.0007214281940832734,-0.6628302931785583,17.78774642944336,0.025334445884724582,9.750814044154521e-05,0.011064246898119032,0.01175170045938489,0.0331927406943571,0.14029160598828022,1.3242571124419382,0.05765604455377202,0.08354210052792278,0.13415018823970265,0.17296813366131605,0.018838735297322273,0.032984208315610886,50.0
40.wav,-394.1033630371094,78.65229797363281,35.55644607543945,43.16568374633789,24.186237335205078,12.617908477783203,2.095874309539795,5.9281206130981445,-9.330705642700195,-5.3470001220703125,8.587074279785156,-10.501930236816406,-0.2624147832393646,4.605978012084961,1.7075164318084717,0.08521484375,0.08993611717619064,2091.6907395482117,1379.2202200957208,2377.2321653589825,645.2749465100765,18.52783441978129,6.540703394955122,0.010913130827248096,0.032893382012844086,4238.38037109375,2814.9090746141414,27839.712890625,1712.695068359375,660.2080078125,1106.59130859375,2960.8154296875,5257.33154296875,1.9980190992355347,-0.00029155905940569937,0.042538534849882126,0.0018095269333571196,-0.4945131540298462,11.433955192565918,0.0141023780263109,4.96572954243181e-05,0.004750821888297299,0.004822530082088776,0.014252465664891897,0.11486239313621902,0.970904795486667,0.03850233052632605,0.058338110270227235,0.10069473840134432,0.11550699157897816,0.036374639719724655,0.047916848212480545,15.0
41.wav,-493.90936279296875,55.06853485107422,14.918341636657715,15.762313842773438,-8.884476661682129,-4.321895122528076,-25.76543617248535,-2.4568471908569336,-10.835662841796875,-8.065317153930664,-2.9363348484039307,-5.236818790435791,-3.2672789096832275,-2.899495840072632,16.582481384277344,0.21347766539399385,0.1975604432032231,2466.409614850703,2245.712907139105,1085.6379963721008,717.8558702065372,20.588779470502292,6.889009962638623,0.012640416622161865,0.07965849339962006,3418.0533219167096,2694.903310450434,280523.0,64057.36328125,1870.8130885443404,2321.77230552971,2985.0015941831366,3734.0320751652334,1.2197022438049316,1.3815376576076233e-07,0.02529112808406353,0.0006396411336027086,-0.2912369668483734,17.493961334228516,0.021736099387167775,5.4410800800161225e-05,0.011363945550220437,0.011263804139237764,0.03409183665066131,0.12765293390609467,1.1968448240047493,0.05330886952660856,0.06867331821225343,0.11991576863373732,0.15992660857982566,0.01930372044444084,0.03011060692369938,43.0
42.wav,-521.8291015625,48.33729553222656,6.51333475112915,16.32501792907715,-12.250185012817383,-8.775961875915527,-21.305912017822266,-4.176865100860596,-16.550247192382812,-11.775446891784668,0.31980231404304504,-5.302312850952148,-7.1923956871032715,-3.0303804874420166,26.765220642089844,0.2898830138530928,0.27006926397641856,3287.0326912432715,2886.250615406023,1247.0170978274705,818.2548406932978,22.96290162873712,9.21881087843044,0.11795347183942795,0.27770423889160156,4352.726119523196,3184.827176323017,360421.875,210875.25,2534.0066245167527,3138.0536706668813,3907.092411001933,4712.937389255799,1.1266558170318604,8.180077770703065e-08,0.02963303029537201,0.0008781165233813226,-0.5666797757148743,14.322364807128906,0.013544450174933652,3.213439030514877e-05,0.004708061864725351,0.0054491945491562934,0.014124185594176053,0.09819784840192798,0.9397692034340149,0.030946499770533844,0.048946888253213784,0.09520718874547748,0.09283949931160153,0.02113962545990944,0.03618492931127548,40.0
43.wav,-535.3959350585938,56.827152252197266,13.458229064941406,22.75566291809082,7.002825736999512,-0.9951892495155334,-2.5155274868011475,-2.32161808013916,-5.616255283355713,-4.268249988555908,-7.487544059753418,-2.7164011001586914,-0.8906131982803345,-0.6732856035232544,14.823452949523926,0.13914312318313954,0.17391350469311712,2006.0626353085543,2195.8602268346676,1089.1004602084392,866.6575358387497,19.249981174623553,6.642389140310099,0.10549833625555038,0.2983187139034271,3017.624179792319,2946.8914372737213,183350.453125,81070.0625,1260.116113106552,1819.0741523647139,2572.042884894902,3327.053227023703,1.4120243787765503,-2.469105083946488e-06,0.020571207627654076,0.0004231745842844248,-0.13497337698936462,18.765918731689453,0.01859689724103249,6.320528662522443e-05,0.00695284602777657,0.007555355284744028,0.020858538083329707,0.1170192543660688,1.0013597146884168,0.03917307456352641,0.056746126923575106,0.10542547677058306,0.11751922369057922,0.01482420600950718,0.02503182180225849,25.0
44.wav,-539.32763671875,47.13322830200195,11.619473457336426,20.326242446899414,-2.8273353576660156,-4.016007423400879,-10.294492721557617,-2.2309882640838623,-7.044125080108643,-3.6178207397460938,-1.0622743368148804,-0.7688495516777039,-1.97915780544281,1.1389597654342651,23.797048568725586,0.2079448535995702,0.21998228549950805,2621.582452070126,2568.3275867601096,1311.6275717497278,930.9103500798914,21.168418037391653,5.875043563736871,0.12588155269622803,0.32248198986053467,3797.081127440007,3231.466272821715,243745.28125,162692.65625,1775.6995013655087,2455.8957512535817,3266.241395616941,4125.662999194126,1.249269723892212,1.0213488366161982e-07,0.022880014032125473,0.0005234950804151595,-0.38464754819869995,23.623016357421875,0.015714396274741096,4.091964152972291e-05,0.006481815708358971,0.007279114393428203,0.019445447125076912,0.11893300816612225,1.1076389866062903,0.04526553622407272,0.06668505653712309,0.11383866946460428,0.13579660867221816,0.015729453414678574,0.028276747092604637,74.0
