,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis,localJitter,localAbsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,envelopeMean,envelopeStd
29.wav,-499.2537841796875,43.12750244140625,3.8678781986236572,14.607093811035156,-4.205330848693848,-13.259842872619629,-19.160850524902344,-18.650955200195312,-17.355792999267578,-7.298650741577148,-15.517065048217773,-8.815239906311035,-5.899063587188721,-6.644701957702637,23.293903350830078,0.18161849327195467,0.17586970971458793,2429.823824882233,2219.810622954212,1242.454513186213,826.8606982310845,21.4984542866934,8.629408298946704,0.08880525082349777,0.2692471146583557,3538.9992170901205,2856.3751484249456,280367.8125,336265.3125,1558.4325341935198,2267.5743902708923,3051.797787933782,3911.539897972734,1.6242865324020386,-2.6625164082361152e-06,0.03174065425992012,0.0010074690217152238,-0.38882946968078613,22.365697860717773,0.015659865942022375,7.106383656644281e-05,0.00594688783557659,0.005917139347207354,0.01784066350672977,0.13801772858947708,1.2838712416797728,0.03606835752199926,0.05814454538514368,0.16874896582280202,0.10820507256599778,0.025703970342874527,0.04385518282651901
30.wav,-496.47174072265625,65.24215698242188,-10.955260276794434,17.542478561401367,-8.8740873336792,-9.09787654876709,-22.280269622802734,-17.991315841674805,-8.576282501220703,-2.8719141483306885,-3.3042452335357666,-8.964054107666016,0.9061417579650879,-3.9982190132141113,14.16569995880127,0.1947005441681601,0.1769476913785534,2486.89469225667,2077.6132614848902,1130.0459975524116,604.8775302537654,15.723932127768814,6.6231447814124875,0.050962697714567184,0.20814625918865204,3539.703566028226,2329.2851780044602,127188.6875,109807.8515625,1748.0484501008063,2338.7708438340055,3078.090347782258,3880.4144090221776,1.3675084114074707,1.3296848919708282e-05,0.025418410077691078,0.0006460955482907593,0.12287870049476624,32.61550521850586,0.011414297176901938,5.16934773902248e-05,0.003759161919819896,0.004686176369238733,0.011277485759459688,0.12058129959552526,1.07077277412886,0.041165442089471004,0.07373740689444394,0.12576860767362524,0.123496326268413,0.028190823271870613,0.03162403404712677
31.wav,-492.6488952636719,64.79077911376953,4.76445198059082,10.959108352661133,2.8906149864196777,0.9093639254570007,-3.213172197341919,-7.996537208557129,-3.1119706630706787,-6.408076286315918,-5.466187000274658,-2.54093861579895,-7.132964611053467,-5.2334980964660645,5.408435344696045,0.16715046827217125,0.16978631519740958,2278.3696232060056,1931.2962238386608,1720.7195083365102,681.8091004001908,25.048243533316278,6.175124898265548,0.00196692137978971,0.00855295080691576,3694.1625752580276,2828.089484311143,147488.921875,25172.654296875,1294.6920692373853,1858.5063969323394,2804.1235127580276,4410.388519567087,1.088977575302124,-7.260038728418294e-06,0.029954638332128525,0.0008972803479991853,0.33156439661979675,20.765684127807617,0.017108766138797204,4.066944532231164e-05,0.008032770616670869,0.008168933754565106,0.024098311850012606,0.12574791769679072,1.1543371852688473,0.04599644043623215,0.07086148280368991,0.13424545139029156,0.13798932130869646,0.02270754985511303,0.033537667244672775
32.wav,-516.8516845703125,71.77277374267578,19.997516632080078,5.428835868835449,-1.8365862369537354,-1.1233243942260742,-16.520004272460938,-0.3148501217365265,-9.648469924926758,-5.904128551483154,-11.035829544067383,-8.092782020568848,-2.357490301132202,-9.13862419128418,17.217437744140625,0.24457033080482662,0.2550200208479152,2602.80776177135,2805.716592804382,1037.5547100053275,774.5676081597891,22.47399187045434,7.4861032354471035,0.07619783282279968,0.2418721616268158,3441.649635550902,3191.952169260686,184853.71875,40603.21484375,2008.309224351277,2426.269302439667,3063.9205231885544,3733.3972934483363,0.9763596653938293,-2.9712967375417065e-07,0.02729339711368084,0.0007449295371770859,-0.42302095890045166,31.300586700439453,0.011458561650757954,4.889393884566918e-05,0.00430263451190024,0.004678883849868161,0.012907903535700718,0.08569799653449899,0.9035177662768695,0.023530564844678015,0.03488009156519886,0.07775780311284047,0.07059169453403405,0.017375899478793144,0.019184602424502373
33.wav,-521.4227905273438,141.79443359375,4.002849102020264,11.954432487487793,14.984641075134277,-5.464990139007568,-13.942817687988281,-17.371152877807617,-11.827191352844238,-3.6047279834747314,-13.025721549987793,-5.116742134094238,-5.136437892913818,-1.9874696731567383,0.8548413515090942,0.09174092610677083,0.0947226525457805,1483.766175538326,1214.5460698116817,1553.6717041835236,658.7527119429036,22.928467379957482,4.471409742217376,0.004216557368636131,0.013539151288568974,2593.0686950683594,2078.258184743141,8207.3486328125,1913.7333984375,578.3683776855469,1023.5000610351562,1865.7623291015625,3178.0540466308594,1.8109201192855835,-5.068325481261127e-05,0.01312299445271492,0.00017221298185177147,2.1687607765197754,46.5151481628418,0.01329016326120478,5.1818213676921586e-05,0.004583790073212341,0.005547335679983028,0.013751370219637023,0.09085225759713117,0.8881685221172122,0.02243230142135084,0.038718663245147555,0.08540544263658895,0.06729690426405252,0.02038380317389965,0.020346403121948242
34.wav,-400.865234375,66.50801849365234,3.083747625350952,65.40882110595703,4.421744346618652,-31.967451095581055,21.346710205078125,-31.363731384277344,-0.31480637192726135,-10.645123481750488,-7.029765605926514,4.541676998138428,-11.267725944519043,-2.1026787757873535,2.0242676734924316,0.07904459635416666,0.04218517265650523,2274.7353917267915,915.8889591866479,2242.375766288301,590.4889846658094,17.297296980620978,6.94915843347758,0.002567740622907877,0.008820971474051476,3976.82373046875,1754.5992967698403,22006.65234375,8001.30029296875,693.01025390625,1799.996337890625,3218.675537109375,4985.654296875,2.5919580459594727,-0.000403539277613163,0.037646763026714325,0.0014172786613926291,0.24956825375556946,2.2273716926574707,0.013194560324293628,3.342110058664586e-05,0.006327573378639307,0.006068839411177383,0.01898272013591792,0.08475363004193355,0.7977228069204918,0.0257958814354616,0.03496109903709162,0.08212200860759963,0.0773876443063848,0.02207985706627369,0.02291157655417919
35.wav,-570.8742065429688,41.203773498535156,13.137229919433594,14.338997840881348,7.73879337310791,-0.5725725889205933,-18.251876831054688,-4.909442901611328,-15.054343223571777,-13.770915031433105,-8.415952682495117,-2.971100330352783,-8.53351879119873,-4.030412673950195,18.982133865356445,0.18507377347797926,0.1919069651670719,2663.5185790392534,2356.8686259289016,1297.7657997596477,839.0829674933536,20.91076587131786,6.070138630672782,0.10270363837480545,0.29066479206085205,3879.90944027283,3013.944959773647,140674.21875,281390.4375,1744.9216378167503,2443.2933431832903,3330.213066456849,4300.288051150624,1.5240232944488525,5.725240725951153e-07,0.020340576767921448,0.0004137390642426908,-0.12055283784866333,53.4876708984375,0.02062560587759842,0.00010533552894166673,0.008375282110968975,0.009512392636003387,0.025125846332906925,0.10412669337010998,1.079721090783781,0.025073692028877437,0.05141372781827873,0.11673457075957336,0.07522107608663231,0.0490904338657856,0.0625256821513176
36.wav,-471.4599304199219,111.12100982666016,34.42849349975586,54.448848724365234,24.96921730041504,-0.04586002230644226,5.296911239624023,0.06289491802453995,-7.582188606262207,-6.541744709014893,-4.072600841522217,-6.5175371170043945,2.1885414123535156,-8.68305492401123,1.512178897857666,0.05458470394736842,0.08052497797045975,1368.3360770162114,1509.9935581230695,1481.2712612735688,840.2918507115794,18.707353851149463,6.5887861931265626,0.006063130218535662,0.019661523401737213,2200.3533614309213,2577.0749353188794,22989.0234375,5412.8720703125,575.9187397203947,887.0168585526316,1721.7118112664473,3090.2035361842104,2.009932518005371,-0.0004961660597473383,0.031002819538116455,0.0009611748391762376,0.41837766766548157,6.757237434387207,0.012362852761523269,2.827455351431948e-05,0.005235268641874666,0.005634644639566672,0.015705805925623997,0.08912343824523644,0.8603754022665848,0.02955500231986156,0.04258983840842197,0.08129021556965979,0.08866500695958468,0.028280701488256454,0.03950924053788185
37.wav,-419.7024230957031,107.52751922607422,29.12648582458496,28.332956314086914,0.019719041883945465,-6.1522722244262695,18.748348236083984,-2.3873608112335205,-5.5135674476623535,8.083014488220215,-6.361973762512207,3.984421730041504,-3.1242332458496094,-11.136242866516113,1.4073721170425415,0.07428850446428571,0.03543256270871644,2068.741415692508,948.5015450112005,2485.663762225938,724.9968757930451,20.032120761029635,5.652251807336539,0.0025885419454425573,0.0034510218538343906,4422.3046875,2456.9184488187334,19080.595703125,3069.544921875,434.20166015625,978.5302734375,3164.30419921875,5413.447265625,2.1048059463500977,-0.00022409766097553074,0.02652673050761223,0.0007036674651317298,0.09682715684175491,12.893453598022461,0.020803810984488167,5.9709612593433954e-05,0.009826892120936416,0.010936509242527558,0.029480676362809245,0.13067882338887563,1.2179859495457732,0.049724182640585375,0.06682596727816399,0.12186358290804145,0.14917254792175613,0.020092202350497246,0.028305498883128166
38.wav,-517.7403564453125,65.17607879638672,6.675739765167236,22.073740005493164,-7.824096202850342,-8.659316062927246,-21.13119888305664,-12.7647066116333,-17.813804626464844,-14.559082984924316,-10.851968765258789,-3.837620496749878,-6.42882776260376,-10.083059310913086,18.421695709228516,0.21748439151691332,0.21685732890103246,2564.7109949515266,2382.715067365827,1212.7641778522857,781.4848424018068,26.230416805325145,8.928115974963921,0.0668569803237915,0.22779031097888947,3605.1157267854783,2816.481576062747,369736.6875,99216.328125,1815.6177738504227,2399.518119053911,3169.1252694321483,3945.663561831065,1.3162245750427246,5.2552707074937643e-08,0.03088999353349209,0.0009541917243041098,-0.6974263191223145,20.935209274291992,0.017953771907436807,7.934151584035125e-05,0.006420207166228386,0.007426643980362642,0.019260621498685158,0.10673777142890675,1.2387474882395002,0.039936854074307485,0.05857502534947785,0.09429781771198471,0.11981056222292245,0.03856252506375313,0.07752732187509537
39.wav,-507.2562255859375,61.22890853881836,41.05504608154297,39.262577056884766,4.606023788452148,-13.325404167175293,4.891050815582275,19.446022033691406,-14.17292594909668,-0.2009698897600174,13.89374828338623,-11.624038696289062,-4.095879554748535,8.054037094116211,0.591730535030365,0.09330985915492958,0.06238034870224571,2842.953018769205,1318.480475810183,2763.5678077868606,588.5818570441156,16.43196468155793,4.800797133267821,0.012129523791372776,0.023112567141652107,5861.277233714789,2621.5271088193927,2661.003662109375,497.9788513183594,687.3944349691901,2040.4984595070423,4191.089211047535,7005.266560299296,2.0379295349121094,-0.00033465595333836973,0.011379530653357506,0.00012949372467119247,-0.1775679588317871,16.432289123535156,0.025334445884724582,9.750814044154521e-05,0.011064246898119032,0.01175170045938489,0.0331927406943571,0.14029160598828022,1.3242571124419382,0.05765604455377202,0.08354210052792278,0.13415018823970265,0.17296813366131605,0.018838735297322273,0.032984208315610886
40.wav,-465.9059753417969,126.63251495361328,13.643214225769043,30.31637191772461,-2.5247600078582764,-12.142931938171387,13.35057544708252,1.6324357986450195,5.021271705627441,-1.4667783975601196,-6.102632999420166,5.570832252502441,-3.549469470977783,-5.752494812011719,2.298013925552368,0.066131591796875,0.05911123664097841,1370.7937484653282,882.6521126824805,1642.4620124941882,773.3394442838844,17.97556824609553,5.096612931160379,0.0009521270985715091,0.004472542554140091,2744.9066162109375,2209.6292062822267,30895.49609375,10382.6044921875,327.996826171875,811.5325927734375,1937.603759765625,3316.7861938476562,1.7543294429779053,-0.00029537780210375786,0.028644992038607597,0.0008205355843529105,-0.14823567867279053,15.179533004760742,0.0141023780263109,4.96572954243181e-05,0.004750821888297299,0.004822530082088776,0.014252465664891897,0.11486239313621902,0.970904795486667,0.03850233052632605,0.058338110270227235,0.10069473840134432,0.11550699157897816,0.036374639719724655,0.047916848212480545
41.wav,-430.2087097167969,124.78935241699219,15.20325756072998,31.2197265625,12.439894676208496,-2.1860344409942627,5.83540678024292,4.603737831115723,-4.875861644744873,4.333941459655762,7.540748596191406,-13.211790084838867,5.382331848144531,-1.557626724243164,1.8588640689849854,0.09198869977678571,0.12854798567771972,1703.4418841536713,1837.822780182394,1613.5368143578396,663.3140485251985,18.133595369806862,6.357136403361301,0.0033323748502880335,0.008768422529101372,2810.2752685546875,2671.403389753026,27643.375,4711.111328125,726.5533447265625,1298.7213134765625,2070.648193359375,3467.999267578125,2.397554636001587,-0.00030427653109654784,0.04021935164928436,0.0016175963683053851,0.16268029808998108,6.216917991638184,0.021736099387167775,5.4410800800161225e-05,0.011363945550220437,0.011263804139237764,0.03409183665066131,0.12765293390609467,1.1968448240047493,0.05330886952660856,0.06867331821225343,0.11991576863373732,0.15992660857982566,0.01930372044444084,0.03011060692369938
42.wav,-511.5251770019531,82.01150512695312,-9.44264030456543,13.173542022705078,8.685517311096191,-14.993185043334961,-11.201014518737793,-7.779404640197754,-8.196656227111816,-7.923990726470947,-10.339832305908203,-2.8109350204467773,-3.65620493888855,-2.700159788131714,1.5473772287368774,0.10505938289141414,0.08253135605664562,1603.5138627375518,1062.3754676806532,1385.6761108598566,665.0662551241098,18.078205290835854,6.055080585956305,0.0023873508907854557,0.013068269938230515,2539.6129261363635,1900.7844305897672,10592.2783203125,4019.072509765625,810.8664772727273,1271.329012784091,1896.8794389204545,3166.1421342329545,1.552911639213562,-0.00017922211554832757,0.02289390191435814,0.0005241307080723345,1.6893324851989746,36.715126037597656,0.013544450174933652,3.213439030514877e-05,0.004708061864725351,0.0054491945491562934,0.014124185594176053,0.09819784840192798,0.9397692034340149,0.030946499770533844,0.048946888253213784,0.09520718874547748,0.09283949931160153,0.02113962545990944,0.03618492931127548
43.wav,-532.4663696289062,40.96474075317383,16.145383834838867,9.117976188659668,2.424438238143921,-5.119396686553955,-16.088865280151367,-7.8792829513549805,-12.092527389526367,-8.000741958618164,-7.848972797393799,-8.015256881713867,-6.382946491241455,-6.782407760620117,33.41032791137695,0.1390367638763538,0.19912645071740323,1958.8973064667912,2494.027992262891,896.0118117337827,807.207246357925,19.12884464543897,7.374555605991535,0.2666360139846802,0.4357621967792511,2785.32371107852,3209.7403726289235,626477.5625,157369.453125,1382.6013668349503,1818.156394545352,2430.518195086868,3028.6605669703295,1.282857060432434,-2.9539457955252146e-06,0.031046045944094658,0.0009638569317758083,-0.5862629413604736,10.184419631958008,0.01859689724103249,6.320528662522443e-05,0.00695284602777657,0.007555355284744028,0.020858538083329707,0.1170192543660688,1.0013597146884168,0.03917307456352641,0.056746126923575106,0.10542547677058306,0.11751922369057922,0.01482420600950718,0.02503182180225849
44.wav,-466.85546875,28.686735153198242,-5.627810001373291,27.066843032836914,-37.558528900146484,-2.5447518825531006,-2.5933027267456055,-11.262096405029297,-20.97454071044922,-4.299544811248779,-11.838271141052246,-11.855494499206543,-0.4173276424407959,-8.825042724609375,35.438377380371094,0.24577763451885407,0.16223507632229153,3012.2192353149167,1865.645252399334,1208.6773722570008,574.8667398033413,21.840693401084536,7.245077875183429,0.09604563564062119,0.2835696041584015,4171.525575224963,2106.789744144898,165364.671875,1667351.375,2254.216339679236,2929.9603110078965,3726.330291419258,4444.170514890426,1.567177414894104,1.1817157883342588e-06,0.05073391646146774,0.002573930425569415,-0.0403650626540184,18.01051902770996,0.015714396274741096,4.091964152972291e-05,0.006481815708358971,0.007279114393428203,0.019445447125076912,0.11893300816612225,1.1076389866062903,0.04526553622407272,0.06668505653712309,0.11383866946460428,0.13579660867221816,0.015729453414678574,0.028276747092604637
45.wav,-521.567138671875,52.729248046875,9.888876914978027,24.56974220275879,-3.520742893218994,-1.5024073123931885,-16.941341400146484,-13.013466835021973,-18.20781707763672,-11.674335479736328,-10.766325950622559,-9.229707717895508,-3.188847064971924,-2.947927474975586,27.690610885620117,0.2235007282838983,0.23786114130084904,2599.3690545964546,2581.3497694596076,1125.3500825607741,803.1032159807847,24.327206031522966,8.367741576676229,0.12631359696388245,0.3122190833091736,3579.6066935911017,3044.124244763595,720729.4375,150056.203125,1895.2868445444915,2452.551542637712,3139.0008606991523,3875.96926310911,1.1330506801605225,4.8661625839940825e-08,0.02883063815534115,0.0008312056888826191,-0.4074861705303192,11.53403377532959,0.01989179349304316,6.641189246176286e-05,0.006383067716405917,0.007533540023083693,0.019149203149217753,0.114404770517664,1.0646933336881534,0.03995983872240168,0.05889126408725718,0.09173522782261692,0.11987951616720503,0.020354650914669037,0.03604733198881149
